Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of Incident,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Organisation Affected,Programme Focus,Aid Workers Killed,Aid Workers Injured,Aid Workers Kidnapped,Aid Workers Arrested,Known Kidnapping or Arrest Outcome,Aid Workers Killed in Captivity,International Aid Workers Killed,International Aid Workers Killed in Captivity,National Aid Workers Killed,National Aid Workers Killed in Captivity,Female Aid Workers Killed,Female Aid Workers Killed in Captivity,Male Aid Workers Killed,Male Aid Workers Killed in Captivity,International Aid Workers Injured,National Aid Workers Injured,Female Aid Workers Injured,Male Aid Workers Injured,International Aid Workers Kidnapped,National Aid Workers Kidnapped,Female Aid Workers Kidnapped,Male Aid Workers Kidnapped,International Aid Workers Arrested,National Aid Workers Arrested,Female Aid Workers Arrested,Male Aid Workers Arrested,SiND Event ID
2024-09-18,"18 September 2024: An ambulance transporting an infant to medical facility was obstructed by Israeli forces during clashes between Israeli settlers, Israeli forces, and Palestinians. The Red Cross medics were also beaten and verbally assaulted. ",OPT,PSE,West Bank,,,censored by HDX,Road,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84479
2024-09-14,September 2024: A male IT official working with the WFP was kidnapped by Houthi forces and taken to an undisclosed location.,Yemen,YEM,Amanat Al Asimah,15.3,44.2,"(3) District, Communicipality or Commune ",No information,NSA,Shia al-Houthi rebels,Firearms,UN Agency,Hunger,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85373
2024-09-12,"12 September 2024: In Far’a Refugee Camp, an off-duty UNRWA sanitation worker was shot and killed while he was on the roof of his home by an Israeli sniper during a military raid on the area. ",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Firearms,UN Agency,WASH,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83991
2024-09-12,"12 September 2024: Clearly marked ICRC vehicles were hit by Russian shelling at a humanitarian aid distribution site, killing three ICRC staffers, and wounding two more. ",Ukraine,UKR,Donetsk Oblast,48.6,37.7,(2) 25 km Precision ,Project site,Foreign Forces: Military,Armed Forces of the Russian Federation,Shelling,Red Cross (ICRC/IFRC),Multiple,3,2,0,0,,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,84250
2024-09-11,"As reported on 11 September 2024: Red Cross ambulances were targeted by Israeli forces, injuring two Emergency Medical Team members and a volunteer doctor and hindering the delivery of essential supplies and medical services. ",OPT,PSE,West Bank,,,censored by HDX,Road,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83261
2024-09-11,September 2024: A water and sanitation project manager working for an INGO was arrested by Houthi forces from the Security and Intelligence Service during a field visit to a water project. ,Yemen,YEM,Sa'dah Governorate,16.9,43.7,"(3) District, Communicipality or Commune ",Project site,NSA,Shia al-Houthi rebels,Firearms,INGO,WASH,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85370
2024-09-11,"11 September 2024: In Tulkarem Refugee Camp, a PRCS team was detained by Israeli forces and contact with them was lost for approximately two hours while en route to transport a patient, despite prior coordination. The crew were released around two hours later.",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,0,0,2,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,83987
2024-09-11,"11 September 2024: In Nuseirat Refugee Camp, an Israeli airstrike hit a UN school-turned-shelter, that had recently been used to vaccinate against polio, killing 18 people, including children and six UNRWA staff. ",OPT,PSE,Gaza Strip,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,UN Agency,Protection,6,0,0,0,,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83989
2024-09-11,"September 2024: A UN vehicle was shot at by IS Sahel militants. The driver escaped but was injured. Another NGO vehicle was seized by the militants.
",Burkina Faso,BFA,Sahel,14.0,0.0,(2) 25 km Precision ,No information,NSA,Islamic State of the Greater Sahara,Firearms,"NGO, UN Agency",Multiple,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,81249
2024-09-10,"10 September 2024:In Tulkarem Refugee Camp, a PRCS volunteer was hit by an Israeli live bullet while providing first aid to an injured person.",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,83260
2024-09-10,"10 September 2024: Two medical staff were arrested and later released, following the storming of an emergency centre by Israeli forces. The staff were prevented from providing any medical services in the governorate.",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,0,0,2,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,83920
2024-09-07,September 2024: A volunteer for a food programme was fatally shot in the head by the RSF. ,Sudan,SDN,Khartoum State,15.5,32.5,"(3) District, Communicipality or Commune ",No information,NSA,Rapid Support Forces,Firearms,NGO,Hunger,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84796
2024-09-04,04 September 2024: An NNGO staff member from a UN implementing partner was killed in a missile attack that killed seven civilians and injured 64. ,Ukraine,UKR,Lviv Oblast,49.8,24.0,"(3) District, Communicipality or Commune ",No information,Foreign Forces: Military,Armed Forces of the Russian Federation,Missile,"NGO, UN Agency",No information,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82370
2024-09-04,"September 2024: Two NGO aid workers were kidnapped allegedly by the National Salvation Forces. When negotiating the release of the staff, a third NGO aid worker was also abducted. Their whereabouts remain unknown.",South Sudan,SSD,Central Equatoria,4.0,30.6,"(3) District, Communicipality or Commune ",No information,NSA,National Salvation Front (South Sudan),Firearms,NGO,No information,0,0,3,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,81250
2024-09-02,September 2024: A medical INGO driver and three other civilians were killed by Burkinabe forces on accusations of collaborating with JNIM militants.,Burkina Faso,BFA,Sahel,14.1,-1.6,(2) 25 km Precision ,No information,Host Government: Military,Burkina Faso Armed Forces,Firearms,INGO,Health,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81247
2024-08-30,"30 August 2024: A doctor and two paramedics were injured when a PRCS ambulance was fired at by Israeli forces, damaging it.",OPT,PSE,West Bank,,,censored by HDX,No information,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,78937
2024-08-28,"28 August 2024: In al Far’a Refugee Camp, the PRCS's medical centre was stormed and raided by Israeli forces who assaulted the director of the facility, detained the team and cut off all communication. Shots were fired inside the building. The IDF withdrew after a few hours.",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,1,0,1,Freed,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,79036
2024-08-27,August 2024: A humanitarian convoy and an unspecified number of NGO vehicles were ambushed by armed bandits. A number of humanitarian workers were robbed and tortured.,DRC,COD,South Kivu,-2.3,28.7,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,NGO,Multiple,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83326
2024-08-26,"August 2024: A male national NRCS aid worker was killed while on duty.
",Sudan,SDN,East Darfur State,11.4,26.1,"(3) District, Communicipality or Commune ",Project site,No Information,Unidentified armed actor,No Information on the Weapon Used,Red Cross (Nat Soc),Multiple,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81346
2024-08-25,"August 2024: A driver for a health NGO was kidnapped, tied up, taken and shot and killed.",Cameroon,CMR,Northwest,5.9,10.1,(2) 25 km Precision ,No information,NSA,Unidentified armed actor,Firearms,LNGO,Health,1,0,1,0,Killed,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,79436
2024-08-23,August 2024: Two community kitchen volunteers were arrested and one of them was subsequently killed  by the RSF. The perpetrators also looted the kitchen’s meals and supplies. ,Sudan,SDN,Khartoum State,15.5,32.5,"(3) District, Communicipality or Commune ",Project site,NSA,Rapid Support Forces,Firearms,NGO,Hunger,1,0,0,2,No information,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,81313
2024-08-20,August 2024: A LNGO aid worker was shot and killed by Digil-Jiido sub-clan militia in a suspected revenge attack.,Somalia,SOM,Lower Shabelle,1.7,44.4,(2) 25 km Precision ,No information,NSA,Unidentified armed actor,Firearms,NGO,Multiple,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83458
2024-08-18,August 2024: An aid worker was injured after an artillery strike on a humanitarian facility by Syrian Armed Forces.,Syria,SYR,Idleb Governorate,35.9,36.6,(2) 25 km Precision ,Compound or Office Building,Host Government: Military,Syrian Armed Forces,Artillery,LNGO,Multiple,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81973
2024-08-16,August 2024: Eight members of a NGO were killed after their convoy was ambushed by ISWAP with an IED and machine guns.,Niger,NER,Diffa Region,13.2,12.0,(2) 25 km Precision ,Road,NSA,Islamic State West Africa Province,Unspecified IED,Red Cross (Nat Soc),Multiple,8,0,0,0,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83393
2024-08-16,August 2024: NGO members were fired at by Syrian regime artillery after they came to help victims of an earlier shelling of a mosque.,Syria,SYR,Idleb Governorate,35.9,36.7,(2) 25 km Precision ,Project site,Host Government: Military,Syrian Democratic Forces,Artillery,LNGO,Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71546
2024-08-15,15 August 2024: An UNRWA staff member was killed in an Israeli attack.,OPT,PSE,Gaza Strip,,,censored by HDX,No information,Host Government: Military,Israeli Defence Forces,Firearms,UN Agency,Multiple,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81874
2024-08-15,"August 2024: An unspecified number of community kitchen volunteers were shot at, robbed and assaulted, and food supplies were looted, by the RSF.",Sudan,SDN,Khartoum State,15.6,32.5,"(3) District, Communicipality or Commune ",Project site,NSA,Rapid Support Forces,Firearms,NGO,Hunger,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81709
2024-08-15,As reported on 15 August 2024: A UNRWA staff member was detained and tortured by the IDF. They were later released.,OPT,PSE,West Bank,,,censored by HDX,No information,Host Government: Military,Israeli Defence Forces,Firearms,UN Agency,Multiple,0,0,0,1,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81907
2024-08-14,14 August 2024: An INGO team were attacked by drones while the team was filling a water tank in the city with fresh drinking water. The truck driver and another IBC staff member were injured. Both later died.,Ukraine,UKR,Kherson Oblast,46.6,32.6,(2) 25 km Precision ,Project site,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,INGO,Multiple,2,0,0,0,,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81775
2024-08-14,14 August 2024: Two LNGO health workers were killed when the vehicle they were travelling in was hit and destroyed by a Russian drone strike while evacuating people.,Ukraine,UKR,Kharkiv Oblast,50.2,37.1,(2) 25 km Precision ,Road,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,INGO,Health,2,0,0,0,,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68230
2024-08-12,August 2024: An INGO health worker was kidnapped by the Wagner group. They were released on two days later.,Mali,MLI,Kidal,18.4,1.4,(2) 25 km Precision ,No information,NSA,Wagner Group,Firearms,INGO,Health,0,0,1,0,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,70493
2024-08-11,"August 2024: An INGO supported medical facility was hit and damaged by 10 shells fired by the RSF, leaving it partially functioning. A patient's caregiver was killed, and five others including a nurse were injured. ",Sudan,SDN,North Darfur State,13.6,25.3,(2) 25 km Precision ,Health Building,NSA,Rapid Support Forces,Shelling,INGO,Health,1,1,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70951
2024-08-09,August 2024: A national NGO director was shot and killed inside his office by unidentified armed perpetrators. The gunmen also shot at the security guard when attempting to break into office. ,Nigeria,NGA,Benue State,7.7,8.5,(2) 25 km Precision ,Compound or Office Building,NSA,Unidentified armed actor,Firearms,LNGO,Economic,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79637
2024-08-08,August 2024: Three aid workers were killed and another three aid workers kidnapped by Boko Haram. At least 11 people were killed during the attack.,Nigeria,NGA,Borno State,12.2,14.4,(2) 25 km Precision ,No information,NSA,Boko Haram,Firearms,NGO,No information,3,0,3,0,No information,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,79634
2024-08-07,07 August 2024: An off-duty male national INGO aid worker was killed when an IDF airstrike hit the vehicle they were travelling in. ,OPT,PSE,Gaza Strip,,,censored by HDX,No information,Host Government: Military,Israeli Defence Forces,Aerial Bomb: No Information on Platform Type,INGO,Hunger,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73954
2024-08-06,August 2024: An activist and member of a humanitarian organisation was detained by Asayish forces. They were accused of inciting violence against the local council after criticising an employee at the council.,Syria,SYR,Deir ez-Zor Governorate,34.5,40.9,(2) 25 km Precision ,No information,Police,Asayish,Firearms,NGO,Multiple,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81940
2024-08-06,August 2024: Four INGO workers were injured (one of them was shot and three were severely beaten) during an armed robbery.,South Sudan,SSD,Lakes,6.2,29.1,(2) 25 km Precision ,No information,NSA,Unidentified armed actor,Firearms,INGO,No information,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,68113
2024-08-06,"06 August 2024: Red Cross medics were physically assaulted, had their phones seized and were beaten at the back of their ambulance at gunpoint by Israeli forces when they arrived to assist a man who had just been shot and killed by the latter.",OPT,PSE,West Bank,,,censored by HDX,Project site,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71249
2024-08-05,August 2024: A volunteer aid worker was killed by a stray bullet fired by RSF while they were repairing electricity lines.,Sudan,SDN,Khartoum State,15.6,32.5,(2) 25 km Precision ,No information,NSA,Rapid Support Forces,Firearms,INGO,Multiple,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81643
2024-08-01,August 2024: Three aid workers from an INGO-supported medical facility were killed during shelling from the Rapid Support Forces.,Sudan,SDN,North Darfur State,13.5,25.3,(2) 25 km Precision ,Health Building,NSA,Rapid Support Forces,Shelling,INGO,Health,3,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68018
2024-07-30,July 2024: Two aid workers were kidnapped by armed men while transporting medical supplies. ,South Sudan,SSD,Central Equatoria,4.2,30.3,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,NGO,Health,0,0,2,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,66729
2024-07-29,"July 2024: A NGO supported medical facility was hit by more than 15 shells from the RSF, destroying rooms and a number of Ministry of Health vehicles and killing three caregivers and injuring a number of others.",Sudan,SDN,North Darfur State,13.6,25.3,(2) 25 km Precision ,Health Building,NSA,Rapid Support Forces,Shelling,INGO,Health,3,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67981
2024-07-27,"27 July 2024: In Balata Refugee Camp, a volunteer PRCS paramedic and eight others were injured and a Palestinian youth killed in an Israeli drone strike on the camp. Two were left in critical condition. The paramedic succumbed to his wounds on 2nd August.
",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Red Cross (Nat Soc),Health,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64619
2024-07-27,July 2024: One of the founders of a food security NGO was shot and killed by an unidentified armed group. ,Sudan,SDN,Khartoum State,15.4,32.6,(2) 25 km Precision ,No information,NSA,Unidentified armed actor,Firearms,NGO,Hunger,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68114
2024-07-26,"July 2024: Two aid workers were arrested by the Myanmar military while distributing food to IDPs. They were both tortured, killing one of them. Later the MNDAA freed the other.",Myanmar,MMR,Special Region 1,22.9,97.7,(2) 25 km Precision ,No information,Host Government: Military,Myanmar Armed Forces,Firearms,NGO,Hunger,1,0,0,2,Freed,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,83524
2024-07-26,"July 2024: The president of an NGO was arrested by police on suspicion of ‘disseminating and making available, by means of a computer system, messages, photographs, writings or any other representation of theories or ideas of a racist or xenophobic nature’. ",Equatorial Guinea,GNQ,Matoto,9.6,-13.5,(2) 25 km Precision ,No information,Police,National Police Force (Guinea),Firearms,NGO,Peacebuilding,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66697
2024-07-25,July 2024: An unspecified number of charity kitchen volunteers were arrested by the RSF on accusations of being affiliated with the SAF.,Sudan,SDN,Khartoum State,15.5,32.5,"(3) District, Communicipality or Commune ",No information,NSA,Rapid Support Forces,Firearms,NGO,Hunger,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68082
